"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0D360","2019-08-14 03:00:00","523.000","0.000","0.000","20.900","0.960","943.800","-99.000","0.000","-99.000","-99.000","-99.000","21.600","","20.900",""
"C0C680","2019-08-14 03:00:00","228.000","0.000","0.000","25.800","0.860","975.200","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.800",""
"C0X140","2019-08-14 03:00:00","17.000","199.000","1.400","26.900","0.950","1001.200","-99.000","2.000","-99.000","-99.000","-99.000","27.300","","26.900",""
"C0V710","2019-08-14 03:00:00","34.000","178.000","0.400","26.200","0.890","999.400","-99.000","6.500","-99.000","-99.000","-99.000","27.800","","25.600",""
"C0G840","2019-08-14 03:00:00","32.000","147.000","0.400","26.800","0.910","997.100","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.700",""
"C0S890","2019-08-14 03:00:00","238.000","0.000","0.000","25.200","0.980","978.300","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.200",""
"C0T820","2019-08-14 03:00:00","550.000","0.000","0.000","22.100","0.830","946.100","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.100",""
"C0F9I0","2019-08-14 03:00:00","194.000","212.000","1.100","26.200","0.890","980.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.200",""
"C0C650","2019-08-14 03:00:00","208.000","0.000","0.000","23.800","0.870","978.700","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.700",""
"C0R600","2019-08-14 03:00:00","766.000","244.000","0.800","23.300","1.000","920.300","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0Z320","2019-08-14 03:00:00","646.000","296.000","1.200","20.500","0.990","932.200","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","20.500",""
"C0V210","2019-08-14 03:00:00","734.000","0.000","0.000","20.400","0.920","925.300","-99.000","0.000","-99.000","-99.000","-99.000","20.400","","20.100",""
"C0K240","2019-08-14 03:00:00","1132.000","241.000","1.600","21.200","0.970","885.200","-99.000","0.000","-99.000","-99.000","-99.000","22.200","","20.600",""
"C0M520","2019-08-14 03:00:00","15.000","224.000","2.500","26.400","0.910","1001.400","-99.000","2.000","-99.000","-99.000","-99.000","27.100","","26.300",""
"C0A530","2019-08-14 03:00:00","300.000","0.000","0.000","22.400","0.990","969.400","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","22.400",""
"C0E820","2019-08-14 03:00:00","220.000","206.000","3.100","25.600","0.830","977.700","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.600",""
"C0K450","2019-08-14 03:00:00","35.000","179.000","2.100","27.400","0.800","998.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.100",""
"C0G760","2019-08-14 03:00:00","53.000","246.000","0.800","26.700","0.990","999.200","-99.000","2.500","-99.000","-99.000","-99.000","27.900","","26.600",""
"CM0120","2019-08-14 03:00:00","4.000","188.000","2.100","26.900","0.850","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.800",""
"C0Z290","2019-08-14 03:00:00","946.000","165.000","1.800","21.900","0.990","900.800","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","21.900",""
"C0V680","2019-08-14 03:00:00","40.000","0.000","0.100","25.200","0.940","999.200","-99.000","23.500","-99.000","-99.000","-99.000","27.100","","24.800",""
"C0F9U0","2019-08-14 03:00:00","74.000","235.000","0.800","27.600","0.860","994.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.600",""
"C0V530","2019-08-14 03:00:00","34.000","0.000","0.200","25.200","1.000","999.700","-99.000","3.000","-99.000","-99.000","-99.000","26.800","","25.200",""
"C0R550","2019-08-14 03:00:00","38.000","9.000","2.200","25.400","1.000","1000.000","-99.000","38.500","-99.000","-99.000","-99.000","26.600","","25.400",""
"C0F9L0","2019-08-14 03:00:00","253.000","197.000","1.000","27.700","0.800","974.400","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.600",""
"C0O990","2019-08-14 03:00:00","18.000","183.000","2.000","25.400","0.990","1001.600","-99.000","5.000","-99.000","-99.000","-99.000","26.200","","25.400",""
"CM0010","2019-08-14 03:00:00","68.000","224.000","0.300","26.000","-99.000","994.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.000",""
"C0K500","2019-08-14 03:00:00","12.000","181.000","1.300","26.700","0.920","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.600",""
"C0X260","2019-08-14 03:00:00","39.000","203.000","2.400","26.800","0.870","999.300","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.700",""
"C0ACA0","2019-08-14 03:00:00","25.000","272.000","0.300","28.200","0.750","998.200","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.100",""
"C0X180","2019-08-14 03:00:00","62.000","0.000","0.100","25.500","0.990","996.200","-99.000","4.500","-99.000","-99.000","-99.000","26.000","","25.500",""
"C0F930","2019-08-14 03:00:00","100.000","138.000","0.700","27.500","0.940","991.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.400",""
"C0I010","2019-08-14 03:00:00","1562.000","100.000","1.700","17.500","0.820","843.000","-99.000","0.000","-99.000","-99.000","-99.000","18.700","","17.500",""
"C0R190","2019-08-14 03:00:00","32.000","0.000","0.200","25.900","1.000","999.500","-99.000","0.000","7.900","198.000","","26.600","","25.800",""
"C0E420","2019-08-14 03:00:00","19.000","193.000","0.700","28.500","0.740","997.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","28.200",""
"C0W160","2019-08-14 03:00:00","49.000","225.000","4.400","27.100","0.980","993.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","27.000",""
"C0I460","2019-08-14 03:00:00","110.000","206.000","2.200","26.400","0.930","990.600","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.400",""
"C0A9F0","2019-08-14 03:00:00","35.000","306.000","0.600","29.100","0.820","998.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","29.100",""
"C0F9A0","2019-08-14 03:00:00","425.000","0.000","0.200","24.500","0.920","955.800","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0O950","2019-08-14 03:00:00","4.000","0.000","0.200","26.700","0.950","1002.400","-99.000","14.500","-99.000","-99.000","-99.000","27.300","","26.700",""
"C0M760","2019-08-14 03:00:00","40.000","186.000","0.900","27.300","0.880","998.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0AH70","2019-08-14 03:00:00","34.000","282.000","1.100","28.000","0.680","998.700","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","28.000",""
"C0V250","2019-08-14 03:00:00","298.000","158.000","0.300","23.000","0.990","971.600","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.900",""
"C0U980","2019-08-14 03:00:00","573.000","303.000","3.100","21.800","1.000","940.500","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","21.600",""
"C0S740","2019-08-14 03:00:00","289.000","318.000","0.900","25.000","0.930","970.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.800",""
"C0A920","2019-08-14 03:00:00","196.000","249.000","4.000","27.400","0.990","979.200","-99.000","0.000","11.000","245.000","","27.900","","27.400",""
"C0T870","2019-08-14 03:00:00","135.000","0.000","0.100","23.900","0.980","986.800","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.900",""
"C0O930","2019-08-14 03:00:00","69.000","50.000","0.800","24.900","1.000","996.100","-99.000","0.500","-99.000","-99.000","-99.000","25.000","","24.800",""
"C0C460","2019-08-14 03:00:00","482.000","0.000","0.200","22.900","0.780","950.100","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","21.200",""
"C0E520","2019-08-14 03:00:00","320.000","122.000","0.400","23.300","1.000","967.700","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.300",""
"C0T9D0","2019-08-14 03:00:00","7.000","0.000","0.000","25.500","0.990","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.500",""
"C0I390","2019-08-14 03:00:00","1184.000","79.000","1.000","19.100","0.900","879.800","-99.000","0.000","-99.000","-99.000","-99.000","19.800","","18.900",""
"C0B020","2019-08-14 03:00:00","86.000","243.000","3.700","28.400","0.990","990.600","-99.000","-99.000","-99.000","-99.000","-99.000","28.400","","27.600",""
"CM0170","2019-08-14 03:00:00","106.000","101.000","2.500","24.800","0.930","992.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.700",""
"C0F860","2019-08-14 03:00:00","2215.000","205.000","0.400","14.100","1.000","776.900","-99.000","0.000","-99.000","-99.000","-99.000","14.100","","12.700",""
"C0U890","2019-08-14 03:00:00","116.000","268.000","1.700","26.100","0.990","989.700","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.100",""
"C0G800","2019-08-14 03:00:00","15.000","196.000","1.600","26.900","0.930","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.900",""
"C0F850","2019-08-14 03:00:00","379.000","177.000","1.300","24.400","0.870","960.400","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.400",""
"C0AH50","2019-08-14 03:00:00","275.000","227.000","1.600","26.900","0.990","971.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.900",""
"C0Z160","2019-08-14 03:00:00","124.000","0.000","0.000","25.900","0.910","989.000","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","18.900",""
"C0R540","2019-08-14 03:00:00","17.000","12.000","2.100","26.100","0.970","1001.300","-99.000","5.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0K480","2019-08-14 03:00:00","56.000","145.000","1.000","26.500","0.890","996.500","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.500",""
"C0H890","2019-08-14 03:00:00","440.000","0.000","0.000","23.800","0.950","954.300","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","23.800",""
"C0S770","2019-08-14 03:00:00","375.000","275.000","0.500","23.900","0.930","960.200","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.500",""
"C0X230","2019-08-14 03:00:00","29.000","215.000","1.300","26.100","0.930","1001.600","-99.000","1.000","-99.000","-99.000","-99.000","26.400","","25.900",""
"C0B010","2019-08-14 03:00:00","38.000","227.000","1.700","28.600","0.790","995.100","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","28.500",""
"C0R490","2019-08-14 03:00:00","49.000","0.000","0.000","26.200","0.940","997.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.200",""
"C0V440","2019-08-14 03:00:00","27.000","0.000","0.000","25.300","0.920","999.900","-99.000","3.000","-99.000","-99.000","-99.000","26.100","","25.300",""
"C0SA40","2019-08-14 03:00:00","200.000","0.000","0.000","25.200","0.960","980.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.200",""
"C0Z280","2019-08-14 03:00:00","224.000","121.000","0.700","24.700","0.990","977.900","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.700",""
"C0Z070","2019-08-14 03:00:00","247.000","0.000","0.000","25.000","0.990","974.500","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0T9N0","2019-08-14 03:00:00","261.000","0.000","0.000","25.800","0.940","973.400","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0K470","2019-08-14 03:00:00","97.000","97.000","1.600","26.200","0.890","992.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.400",""
"C0V650","2019-08-14 03:00:00","28.000","353.000","1.500","26.100","0.980","1002.100","-99.000","0.500","-99.000","-99.000","-99.000","26.800","","25.400",""
"C0H9C0","2019-08-14 03:00:00","3402.000","288.000","2.300","9.000","0.840","673.800","-99.000","0.000","-99.000","-99.000","-99.000","9.000","","7.900",""
"C0U780","2019-08-14 03:00:00","15.000","307.000","0.800","27.200","0.790","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.200",""
"C0X290","2019-08-14 03:00:00","10.000","146.000","1.500","26.200","0.960","1002.200","-99.000","1.500","-99.000","-99.000","-99.000","27.300","","25.200",""
"C0R420","2019-08-14 03:00:00","504.000","322.000","2.000","22.600","-99.000","942.300","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.600",""
"C0E830","2019-08-14 03:00:00","37.000","178.000","2.600","28.400","0.770","997.700","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.400",""
"C0K330","2019-08-14 03:00:00","38.000","191.000","0.700","26.900","0.840","998.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.500",""
"C0M660","2019-08-14 03:00:00","40.000","195.000","2.000","27.100","0.830","999.100","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.100",""
"C0D580","2019-08-14 03:00:00","120.000","0.000","0.000","-99.000","0.980","988.100","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R640","2019-08-14 03:00:00","21.000","48.000","2.000","25.900","0.970","1001.900","-99.000","2.000","-99.000","-99.000","-99.000","28.000","","25.800",""
"C0E810","2019-08-14 03:00:00","53.000","194.000","1.300","26.300","0.880","996.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.300",""
"C0G830","2019-08-14 03:00:00","27.000","159.000","1.800","26.800","0.990","998.300","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.800",""
"C0A550","2019-08-14 03:00:00","422.000","0.000","0.000","21.900","1.000","956.800","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","21.900",""
"C0G750","2019-08-14 03:00:00","31.000","175.000","1.700","26.700","0.870","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.600",""
"C0Z270","2019-08-14 03:00:00","343.000","226.000","1.300","25.500","0.910","964.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","24.900",""
"C0UA30","2019-08-14 03:00:00","1397.000","123.000","2.100","20.500","0.780","854.400","-99.000","0.000","-99.000","-99.000","-99.000","20.800","","19.500",""
"C0I080","2019-08-14 03:00:00","536.000","0.000","0.000","22.900","0.950","947.500","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","22.900",""
"C0UA00","2019-08-14 03:00:00","392.000","274.000","0.500","23.100","0.990","959.800","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.100",""
"C0AD40","2019-08-14 03:00:00","32.000","165.000","0.300","25.300","0.920","998.500","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.300",""
"C0S660","2019-08-14 03:00:00","794.000","232.000","1.400","20.900","0.880","918.000","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","20.700",""
"C0M640","2019-08-14 03:00:00","155.000","145.000","0.500","26.400","0.810","986.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.300",""
"C0UA10","2019-08-14 03:00:00","1711.000","315.000","1.200","15.100","1.000","826.700","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","15.100",""
"C0V770","2019-08-14 03:00:00","26.000","28.000","1.100","25.300","0.960","1000.600","-99.000","3.000","-99.000","-99.000","-99.000","26.900","","25.300",""
"C0E730","2019-08-14 03:00:00","26.000","212.000","0.600","28.600","0.740","997.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.400",""
"C0V810","2019-08-14 03:00:00","32.000","6.000","1.500","25.100","1.000","998.700","-99.000","-99.000","-99.000","-99.000","-99.000","27.900","","24.500",""
"C0A9C0","2019-08-14 03:00:00","35.000","355.000","1.600","29.500","0.740","998.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","29.100",""
"C0X310","2019-08-14 03:00:00","9.000","169.000","5.100","25.900","0.980","1003.300","-99.000","18.000","-99.000","-99.000","-99.000","27.000","","25.000",""
"C0K280","2019-08-14 03:00:00","23.000","208.000","1.000","26.300","0.950","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.100",""
"C0M650","2019-08-14 03:00:00","20.000","222.000","1.600","26.500","0.930","1001.700","-99.000","2.000","-99.000","-99.000","-99.000","27.100","","26.500",""
"C0S910","2019-08-14 03:00:00","212.000","274.000","6.300","26.600","0.940","979.300","-99.000","0.000","11.300","292.000","","27.100","","26.100",""
"C0D570","2019-08-14 03:00:00","15.000","211.000","0.800","27.900","0.820","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.600",""
"C0M710","2019-08-14 03:00:00","15.000","222.000","3.100","24.900","0.940","1002.300","-99.000","6.500","-99.000","-99.000","-99.000","27.700","","24.900",""
"C0V490","2019-08-14 03:00:00","20.000","184.000","0.800","25.900","0.990","1001.300","-99.000","5.000","-99.000","-99.000","-99.000","28.200","","25.700",""
"C0E870","2019-08-14 03:00:00","34.000","215.000","2.200","28.500","0.720","999.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.200",""
"C0M800","2019-08-14 03:00:00","440.000","155.000","0.700","22.700","0.950","956.000","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","22.600",""
